"order_item_id","order_id","order_date","customer_id","customer_region","product_category","quantity_sold","discount_percent","line_revenue","payment_method"
2227,1309,"2022-03-21","1758","Middle East","Electronics","5","0","4295.3","Bank Transfer"
2228,1309,"2022-03-21","1758","Middle East","Books","1","0","19.92","Bank Transfer"
2229,1310,"2023-06-13","1159","South America","Beauty","2","25","121.78","Apple Pay"
2230,1310,"2023-06-13","1159","South America","Fashion","1","5","164.68","Apple Pay"
2231,1310,"2023-06-13","1159","South America","Books","1","10","34.66","Apple Pay"
2232,1311,"2024-09-21","218","Asia","Electronics","2","10","613.72","Bank Transfer"
2233,1312,"2022-07-22","1828","Africa","Electronics","1","20","434.74","Credit Card"
2234,1312,"2022-07-22","1828","Africa","Electronics","2","20","897.02","Credit Card"
2235,1313,"2023-09-14","1315","Asia","Beauty","5","10","294.8","Apple Pay"
2236,1313,"2023-09-14","1315","Asia","Books","1","0","36.71","Apple Pay"
2237,1313,"2023-09-14","1315","Asia","Fashion","1","15","77.96","Apple Pay"
2238,1314,"2022-10-07","863","Europe","Electronics","2","15","525.06","Apple Pay"
2239,1315,"2024-10-02","1870","Middle East","Home & Kitchen","1","20","83.98","UPI"
2240,1316,"2022-03-18","1111","North America","Electronics","2","20","923.26","UPI"
2241,1317,"2022-12-13","101","Asia","Fashion","3","0","479.28","Debit Card"
2242,1318,"2022-06-18","1235","North America","Home & Kitchen","2","10","374.12","Debit Card"
2243,1319,"2024-03-06","1517","Europe","Books","1","30","7.27","Bank Transfer"
2244,1320,"2024-10-14","1613","Africa","Sports","1","15","55.78","Credit Card"
2245,1321,"2024-08-13","115","Middle East","Books","2","25","26.88","Bank Transfer"
2246,1321,"2024-08-13","115","Middle East","Sports","1","15","154.98","Bank Transfer"
2247,1322,"2022-04-30","393","South America","Home & Kitchen","2","5","467.66","Credit Card"
2248,1322,"2022-04-30","393","South America","Books","1","15","36.06","Credit Card"
2249,1323,"2023-03-03","618","Asia","Home & Kitchen","3","5","134.85","Bank Transfer"
2250,1324,"2024-07-22","207","Europe","Sports","1","0","67.65","UPI"
2251,1325,"2022-01-17","990","Middle East","Fashion","3","15","423.54","Apple Pay"
2252,1326,"2022-08-16","371","Middle East","Home & Kitchen","2","25","293.38","Credit Card"
2253,1326,"2022-08-16","371","Middle East","Electronics","3","20","2189.58","Credit Card"
2254,1326,"2022-08-16","371","Middle East","Electronics","1","25","705.76","Credit Card"
2255,1326,"2022-08-16","371","Middle East","Electronics","5","10","3538.1","Credit Card"
2256,1327,"2023-07-11","612","North America","Electronics","1","5","800.56","Credit Card"
2257,1328,"2022-09-07","1225","South America","Sports","1","0","78.93","Apple Pay"
2258,1329,"2022-11-14","907","Europe","Sports","3","10","160.8","Bank Transfer"
2259,1330,"2023-09-01","968","South America","Books","1","15","31.84","PayPal"
2260,1331,"2023-04-13","1604","South America","Sports","1","0","58.53","Credit Card"
2261,1331,"2023-04-13","1604","South America","Books","1","30","24.69","Credit Card"
2262,1332,"2022-10-26","161","Asia","Sports","4","0","554.52","Apple Pay"
2263,1332,"2022-10-26","161","Asia","Home & Kitchen","1","15","211.91","Apple Pay"
2264,1333,"2024-09-29","247","South America","Books","2","0","39.1","Credit Card"
2265,1333,"2024-09-29","247","South America","Electronics","2","0","605.36","Credit Card"
2266,1334,"2022-07-29","644","North America","Home & Kitchen","1","15","127.9","Apple Pay"
2267,1334,"2022-07-29","644","North America","Home & Kitchen","3","20","547.32","Apple Pay"
2268,1334,"2022-07-29","644","North America","Fashion","3","0","134.7","Apple Pay"
2269,1335,"2023-08-13","1618","North America","Fashion","2","15","276.98","UPI"
2270,1335,"2023-08-13","1618","North America","Electronics","1","15","422.56","UPI"
2271,1336,"2022-02-16","1252","Middle East","Fashion","2","30","54.36","PayPal"
2272,1337,"2024-08-09","265","North America","Beauty","1","15","52.93","Credit Card"
2273,1337,"2024-08-09","265","North America","Books","1","25","33.44","Credit Card"
2274,1338,"2024-04-04","1234","Asia","Sports","2","25","171.44","Credit Card"
2275,1339,"2024-02-02","667","Middle East","Sports","2","5","183.66","PayPal"
2276,1339,"2024-02-02","667","Middle East","Electronics","4","10","3327.32","PayPal"
2277,1340,"2022-04-11","494","North America","Sports","2","10","210.34","PayPal"
2278,1340,"2022-04-11","494","North America","Electronics","1","10","694.14","PayPal"
2279,1340,"2022-04-11","494","North America","Fashion","1","5","158.01","PayPal"
2280,1341,"2024-01-31","1759","South America","Home & Kitchen","1","10","141.34","Credit Card"
2281,1342,"2024-05-06","1375","North America","Books","1","5","37.4","Credit Card"
2282,1343,"2024-11-14","1324","Africa","Home & Kitchen","2","15","321.86","UPI"
2283,1343,"2024-11-14","1324","Africa","Beauty","1","5","23.98","UPI"
2284,1344,"2024-10-18","623","Asia","Fashion","2","15","82.8","Debit Card"
2285,1345,"2022-10-16","1540","Asia","Sports","1","0","244.67","Debit Card"
2286,1346,"2024-07-19","1561","Africa","Sports","1","25","82.33","PayPal"
2287,1347,"2022-08-10","386","North America","Home & Kitchen","3","15","404.85","PayPal"
2288,1348,"2024-02-26","868","Asia","Home & Kitchen","1","5","178.73","UPI"
2289,1348,"2024-02-26","868","Asia","Electronics","1","20","698.35","UPI"
2290,1349,"2022-10-23","1935","South America","Books","1","25","24.7","PayPal"
2291,1349,"2022-10-23","1935","South America","Books","1","10","32.06","PayPal"
2292,1350,"2024-12-11","144","Asia","Fashion","2","10","191.76","Credit Card"
2293,1351,"2024-06-25","270","South America","Sports","2","20","228.36","UPI"
2294,1352,"2023-09-11","971","Middle East","Beauty","1","0","72.26","UPI"
2295,1352,"2023-09-11","971","Middle East","Sports","2","25","94.06","UPI"
2296,1353,"2023-03-06","1405","North America","Books","3","20","101.88","Credit Card"
2297,1354,"2022-09-06","855","South America","Books","1","20","14.87","Bank Transfer"
2298,1355,"2022-01-16","121","Asia","Fashion","1","15","120.15","Credit Card"
2299,1356,"2023-03-10","397","South America","Home & Kitchen","1","0","68.88","Debit Card"
2300,1357,"2022-02-14","1644","North America","Fashion","1","0","157.45","Bank Transfer"
2301,1357,"2022-02-14","1644","North America","Electronics","1","20","450.48","Bank Transfer"
2302,1358,"2022-05-12","1640","South America","Sports","1","15","40.25","PayPal"
2303,1359,"2023-04-10","1971","Asia","Fashion","1","5","92.91","PayPal"
2304,1359,"2023-04-10","1971","Asia","Books","2","10","68.44","PayPal"
2305,1360,"2023-08-07","1276","South America","Sports","3","10","494.43","PayPal"
2306,1361,"2023-08-29","1406","Middle East","Books","4","15","124.64","PayPal"
2307,1362,"2024-05-26","24","Middle East","Fashion","1","15","157.87","Apple Pay"
2308,1363,"2022-05-18","549","Europe","Home & Kitchen","3","15","845.61","Bank Transfer"
2309,1364,"2022-04-23","1591","North America","Fashion","1","5","173.09","Credit Card"
2310,1364,"2022-04-23","1591","North America","Fashion","1","15","74.24","Credit Card"
2311,1365,"2022-02-19","1476","Asia","Fashion","1","0","97.8","UPI"
2312,1365,"2022-02-19","1476","Asia","Fashion","2","0","299.52","UPI"
2313,1366,"2022-11-15","1446","Asia","Electronics","2","15","1531.58","Debit Card"
2314,1367,"2023-03-28","730","South America","Sports","2","5","394.06","Credit Card"
2315,1368,"2022-03-01","118","Africa","Home & Kitchen","3","5","74.58","Debit Card"
2316,1369,"2023-05-14","71","North America","Home & Kitchen","1","15","305.5","Credit Card"
2317,1370,"2024-02-18","243","Middle East","Electronics","5","5","3488.1","Debit Card"
2318,1370,"2024-02-18","243","Middle East","Sports","1","15","224.03","Debit Card"
2319,1370,"2024-02-18","243","Middle East","Electronics","1","30","638.62","Debit Card"
2320,1370,"2024-02-18","243","Middle East","Beauty","1","10","50.98","Debit Card"
2321,1371,"2022-07-13","1268","North America","Electronics","3","5","1818.63","PayPal"
2322,1371,"2022-07-13","1268","North America","Sports","1","5","37.64","PayPal"
2323,1372,"2023-03-28","804","Asia","Books","2","30","23.12","PayPal"
2324,1373,"2023-12-09","88","Africa","Electronics","1","25","397.72","Debit Card"
2325,1374,"2024-08-19","888","Africa","Electronics","1","5","825.84","PayPal"
2326,1374,"2024-08-19","888","Africa","Books","1","10","24.85","PayPal"
2327,1375,"2022-02-14","27","Asia","Fashion","4","15","165.6","Apple Pay"
2328,1376,"2023-11-01","400","Middle East","Electronics","3","15","1535.73","PayPal"
2329,1376,"2023-11-01","400","Middle East","Sports","3","20","345.9","PayPal"
2330,1376,"2023-11-01","400","Middle East","Beauty","2","15","238.4","PayPal"
2331,1377,"2023-10-17","241","Asia","Sports","1","20","64.2","Bank Transfer"
2332,1378,"2022-05-30","80","Europe","Home & Kitchen","3","10","597.81","Credit Card"
2333,1379,"2023-01-17","944","Middle East","Fashion","1","30","51.19","Debit Card"
2334,1380,"2023-08-11","1099","Europe","Home & Kitchen","3","0","199.86","UPI"
2335,1380,"2023-08-11","1099","Europe","Home & Kitchen","3","5","529.71","UPI"
2336,1381,"2024-07-28","1170","Asia","Electronics","1","15","730.14","Debit Card"
2337,1381,"2024-07-28","1170","Asia","Books","3","5","47.04","Debit Card"
2338,1382,"2022-04-25","319","Africa","Fashion","1","25","62.53","Apple Pay"
2339,1382,"2022-04-25","319","Africa","Home & Kitchen","1","15","57.95","Apple Pay"
2340,1383,"2024-03-20","1623","Asia","Sports","3","20","332.7","Apple Pay"
2341,1384,"2023-02-15","1433","Asia","Electronics","3","20","1958.04","Credit Card"
2342,1384,"2023-02-15","1433","Asia","Home & Kitchen","1","25","246.29","Credit Card"
2343,1384,"2023-02-15","1433","Asia","Electronics","2","10","1527.26","Credit Card"
2344,1384,"2023-02-15","1433","Asia","Fashion","3","20","68.25","Credit Card"
2345,1385,"2023-02-24","724","North America","Home & Kitchen","2","10","225.14","Debit Card"
2346,1386,"2024-04-10","1066","Asia","Home & Kitchen","1","0","264.53","Apple Pay"
2347,1386,"2024-04-10","1066","Asia","Beauty","2","5","193","Apple Pay"
2348,1387,"2024-06-09","1847","South America","Electronics","5","10","2128.5","Bank Transfer"
2349,1388,"2022-08-21","308","Middle East","Electronics","3","15","2314.14","Debit Card"
2350,1389,"2024-02-06","1209","Europe","Books","1","25","15.89","Apple Pay"
2351,1389,"2024-02-06","1209","Europe","Beauty","1","10","93.33","Apple Pay"
2352,1389,"2024-02-06","1209","Europe","Fashion","2","25","97.02","Apple Pay"
2353,1389,"2024-02-06","1209","Europe","Electronics","1","5","803.67","Apple Pay"
2354,1390,"2023-08-09","1362","North America","Sports","1","0","219.91","Credit Card"
2355,1391,"2024-02-28","1335","Middle East","Beauty","3","5","33.6","PayPal"
2356,1392,"2023-07-17","1759","South America","Books","1","10","17.6","Debit Card"
2357,1393,"2022-03-28","1292","South America","Books","2","5","76.76","Credit Card"
2358,1394,"2024-07-05","542","Europe","Electronics","1","0","664.28","UPI"
2359,1394,"2024-07-05","542","Europe","Books","3","15","50.88","UPI"
2360,1395,"2024-12-15","107","North America","Electronics","2","5","886.4","Apple Pay"
2361,1395,"2024-12-15","107","North America","Home & Kitchen","4","10","1248.28","Apple Pay"
2362,1396,"2022-08-20","1019","Europe","Sports","1","15","99.9","Bank Transfer"
2363,1397,"2023-02-12","1607","Africa","Electronics","2","10","1159.84","Credit Card"
2364,1398,"2024-02-07","111","Europe","Beauty","2","10","195.64","PayPal"
2365,1398,"2024-02-07","111","Europe","Beauty","2","10","102.44","PayPal"
2366,1399,"2024-01-17","1448","Middle East","Fashion","3","10","396.75","Debit Card"
2367,1399,"2024-01-17","1448","Middle East","Electronics","1","5","84.02","Debit Card"
2368,1400,"2024-09-14","221","Europe","Beauty","2","5","191.08","Credit Card"
2369,1401,"2024-05-26","1391","Africa","Electronics","3","0","2179.05","Bank Transfer"
2370,1401,"2024-05-26","1391","Africa","Sports","1","0","234.98","Bank Transfer"
2371,1401,"2024-05-26","1391","Africa","Electronics","1","10","313.74","Bank Transfer"
2372,1402,"2023-06-07","1373","North America","Fashion","1","0","182.2","Apple Pay"
2373,1403,"2023-09-07","1389","Africa","Beauty","1","5","69.83","Debit Card"
2374,1404,"2024-08-24","639","Middle East","Fashion","3","5","258.99","Apple Pay"
2375,1404,"2024-08-24","639","Middle East","Electronics","2","15","925.04","Apple Pay"
2376,1404,"2024-08-24","639","Middle East","Fashion","1","25","108.1","Apple Pay"
2377,1405,"2022-09-05","1783","Asia","Fashion","1","15","73.79","Bank Transfer"
2378,1406,"2023-02-11","1833","Asia","Electronics","4","0","669.08","Bank Transfer"
2379,1407,"2023-07-25","825","Middle East","Fashion","1","15","62.16","PayPal"
2380,1407,"2023-07-25","825","Middle East","Beauty","1","15","56.69","PayPal"
2381,1408,"2024-08-19","57","North America","Electronics","2","5","351.44","Bank Transfer"
2382,1408,"2024-08-19","57","North America","Beauty","2","10","157.58","Bank Transfer"
2383,1408,"2024-08-19","57","North America","Beauty","1","15","34.55","Bank Transfer"
2384,1409,"2024-03-27","1591","North America","Home & Kitchen","2","15","494.52","UPI"
2385,1410,"2024-12-09","1811","Asia","Electronics","1","10","769.96","Debit Card"
2386,1411,"2023-07-31","52","South America","Electronics","1","15","728.85","Apple Pay"
2387,1412,"2022-09-18","963","North America","Sports","1","15","129.39","Bank Transfer"
2388,1413,"2024-07-28","749","Middle East","Sports","1","20","50.17","Apple Pay"
2389,1414,"2024-10-06","798","North America","Home & Kitchen","4","0","187.72","Bank Transfer"
2390,1415,"2022-03-31","1088","North America","Sports","1","0","217.98","Apple Pay"
2391,1415,"2022-03-31","1088","North America","Fashion","1","5","34.61","Apple Pay"
2392,1415,"2022-03-31","1088","North America","Home & Kitchen","2","15","535.96","Apple Pay"
2393,1416,"2023-11-20","1679","Asia","Beauty","1","5","10.77","Bank Transfer"
2394,1416,"2023-11-20","1679","Asia","Sports","2","5","464.88","Bank Transfer"
2395,1416,"2023-11-20","1679","Asia","Fashion","2","0","70.98","Bank Transfer"
2396,1417,"2024-08-24","1944","Asia","Fashion","4","30","123.28","PayPal"
2397,1418,"2023-08-04","1621","Asia","Books","3","0","109.32","Debit Card"
2398,1418,"2023-08-04","1621","Asia","Fashion","2","20","112.56","Debit Card"
2399,1418,"2023-08-04","1621","Asia","Electronics","1","15","745.93","Debit Card"
2400,1419,"2024-03-15","1834","Africa","Electronics","4","15","1906.16","PayPal"
2401,1419,"2024-03-15","1834","Africa","Sports","1","0","133.14","PayPal"
2402,1419,"2024-03-15","1834","Africa","Sports","2","15","272.84","PayPal"
2403,1420,"2022-02-12","923","Africa","Sports","2","10","347.52","Apple Pay"
2404,1421,"2023-10-17","1504","North America","Fashion","1","20","106.38","Credit Card"
2405,1421,"2023-10-17","1504","North America","Beauty","3","10","141.57","Credit Card"
2406,1422,"2022-04-27","1941","South America","Sports","1","10","52.68","Apple Pay"
2407,1422,"2022-04-27","1941","South America","Books","1","15","20.04","Apple Pay"
2408,1423,"2022-01-27","1700","Asia","Home & Kitchen","2","10","513.46","Credit Card"
2409,1424,"2022-05-16","2","Europe","Electronics","3","20","1797.15","Bank Transfer"
2410,1425,"2022-12-22","1554","Africa","Fashion","1","10","33.52","Debit Card"
2411,1426,"2022-04-14","1869","South America","Sports","2","15","246.22","Debit Card"
2412,1427,"2024-05-19","814","Middle East","Electronics","4","20","2749","UPI"
2413,1428,"2022-10-15","136","Middle East","Books","1","20","27.72","Apple Pay"
2414,1428,"2022-10-15","136","Middle East","Electronics","3","15","1387.56","Apple Pay"
2415,1429,"2024-07-26","817","Asia","Electronics","1","30","421.55","PayPal"
2416,1429,"2024-07-26","817","Asia","Fashion","5","15","151.8","PayPal"
2417,1429,"2024-07-26","817","Asia","Sports","2","20","128.4","PayPal"
2418,1430,"2024-06-05","1069","Middle East","Sports","2","30","336","Debit Card"
2419,1430,"2024-06-05","1069","Middle East","Fashion","2","30","37.44","Debit Card"
2420,1431,"2022-10-14","1376","Asia","Home & Kitchen","2","5","387.24","Bank Transfer"
2421,1432,"2022-08-01","834","Europe","Beauty","3","10","54.15","UPI"
2422,1433,"2024-03-26","1805","Middle East","Home & Kitchen","3","5","208.47","Debit Card"
2423,1433,"2024-03-26","1805","Middle East","Home & Kitchen","1","10","138.05","Debit Card"
2424,1434,"2022-02-20","1868","Africa","Sports","1","10","127.14","Apple Pay"
2425,1435,"2023-01-12","878","Africa","Sports","1","15","199.73","UPI"
2426,1436,"2024-07-05","257","Europe","Fashion","1","10","77.36","Credit Card"
2427,1436,"2024-07-05","257","Europe","Sports","2","15","82.14","Credit Card"
2428,1436,"2024-07-05","257","Europe","Sports","1","5","45.9","Credit Card"
2429,1437,"2023-10-14","1236","Middle East","Electronics","2","5","1032.46","Credit Card"
2430,1438,"2024-10-12","765","North America","Home & Kitchen","4","10","961.8","Credit Card"
2431,1438,"2024-10-12","765","North America","Electronics","2","25","492.02","Credit Card"
2432,1439,"2022-09-13","452","Africa","Sports","1","10","102.6","Credit Card"
2433,1439,"2022-09-13","452","Africa","Beauty","2","25","156.76","Credit Card"
2434,1439,"2022-09-13","452","Africa","Sports","2","25","199.7","Credit Card"
