order_id,payment_method,payment_amount,payment_status
4074,PayPal,232.03,Paid
4075,Debit Card,164.19,Paid
4076,Credit Card,119.83,Refunded
4077,Apple Pay,264.39,Paid
4078,UPI,411.82,Refunded
4079,Bank Transfer,118.26,Paid
4080,PayPal,62.06,Paid
4081,Credit Card,278.15,Paid
4082,PayPal,207.84,Paid
4083,Credit Card,74.58,Paid
4084,Credit Card,1810.99,Refunded
4085,UPI,293.44,Paid
4086,Bank Transfer,94.13,Paid
4087,Apple Pay,201.32,Paid
4088,Apple Pay,535.78,Paid
4089,Bank Transfer,598.36,Paid
4090,PayPal,2989.1,Refunded
4091,Credit Card,291.02,Paid
4092,Apple Pay,3361.46,Paid
4093,Apple Pay,179.41,Paid
4094,PayPal,456.45,Refunded
4095,UPI,94.33,Paid
4096,Bank Transfer,848.81,Paid
4097,UPI,73.3,Refunded
4098,Credit Card,183.39,Refunded
4099,PayPal,1106.16,Paid
4100,UPI,545.1,Refunded
4101,PayPal,400.15,Paid
4102,Debit Card,182.25,Paid
4103,PayPal,351.96,Paid
4104,PayPal,443.42,Paid
4105,PayPal,156.19,Paid
4106,Bank Transfer,827.3,Paid
4107,PayPal,661.08,Paid
4108,PayPal,205.71,Paid
4109,Credit Card,252.17,Paid
4110,Credit Card,888.27,Paid
4111,Bank Transfer,661.06,Refunded
4112,Bank Transfer,75.55,Refunded
4113,Credit Card,149.16,Paid
4114,Bank Transfer,352.24,Refunded
4115,PayPal,3337.78,Paid
4116,PayPal,1414.93,Paid
4117,PayPal,73.45,Paid
4118,Apple Pay,1513.36,Refunded
4119,Bank Transfer,1511.07,Refunded
4120,UPI,59.31,Paid
4121,Debit Card,1035.84,Paid
4122,Debit Card,129.87,Paid
4123,Credit Card,267.52,Paid
4124,UPI,842.8,Refunded
4125,Apple Pay,664.31,Paid
4126,Bank Transfer,192.25,Refunded
4127,Bank Transfer,106.58,Paid
4128,Apple Pay,432.28,Paid
4129,Bank Transfer,805.49,Refunded
4130,Credit Card,2961.12,Paid
4131,UPI,2166.12,Paid
4132,Apple Pay,1707.9,Paid
4133,Debit Card,1101.62,Paid
4134,Bank Transfer,289.42,Paid
4135,Credit Card,3093.74,Refunded
4136,Debit Card,86.77,Refunded
4137,PayPal,810.51,Paid
4138,Debit Card,443.06,Paid
4139,Bank Transfer,69.34,Paid
4140,Debit Card,654.19,Refunded
4141,Debit Card,105.14,Paid
4142,PayPal,128.33,Paid
4143,Bank Transfer,54.6,Refunded
4144,Bank Transfer,85.31,Paid
4145,PayPal,2140.45,Paid
4146,UPI,253.01,Paid
4147,UPI,108.37,Paid
4148,PayPal,2326.86,Paid
4149,Debit Card,744.98,Paid
4150,Credit Card,1045.82,Paid
4151,Credit Card,522.36,Refunded
4152,UPI,155.21,Paid
4153,Apple Pay,1393.32,Refunded
4154,Credit Card,535.08,Refunded
4155,Apple Pay,950.84,Paid
4156,Apple Pay,692.79,Paid
4157,Bank Transfer,289.58,Paid
4158,Bank Transfer,126.25,Paid
4159,Credit Card,48.55,Paid
4160,UPI,215.2,Paid
4161,Apple Pay,293.7,Paid
4162,Credit Card,42.09,Paid
4163,PayPal,235.66,Refunded
4164,UPI,147.34,Paid
4165,UPI,1354.37,Refunded
4166,Debit Card,200.28,Paid
4167,PayPal,1183.38,Refunded
4168,Debit Card,1174.51,Paid
4169,Credit Card,1779.56,Paid
4170,Apple Pay,419.75,Paid
4171,UPI,901.56,Paid
4172,Debit Card,463.45,Refunded
4173,Credit Card,118.96,Paid
4174,PayPal,98.67,Refunded
4175,Apple Pay,384.67,Paid
4176,Credit Card,174.39,Paid
4177,UPI,780.51,Refunded
4178,Bank Transfer,50.47,Refunded
4179,Debit Card,235.51,Paid
4180,UPI,88.37,Paid
4181,Bank Transfer,243.86,Paid
4182,Debit Card,119.54,Refunded
4183,Bank Transfer,534.09,Refunded
4184,Bank Transfer,417.87,Refunded
4185,PayPal,856.88,Paid
4186,PayPal,59.29,Refunded
4187,UPI,1944.69,Paid
4188,Bank Transfer,49.58,Paid
4189,Bank Transfer,149.77,Refunded
4190,Apple Pay,83.17,Paid
4191,PayPal,109.98,Paid
4192,Credit Card,290.19,Paid
4193,UPI,952.75,Paid
4194,PayPal,104.54,Paid
4195,Credit Card,254.04,Paid
4196,PayPal,268.83,Paid
4197,Bank Transfer,96.67,Paid
4198,Apple Pay,525.65,Paid
4199,Debit Card,43.93,Paid
4200,UPI,797.62,Paid
4201,PayPal,39.11,Paid
4202,UPI,549.16,Paid
4203,Bank Transfer,62.87,Paid
4204,Debit Card,100.09,Paid
4205,UPI,209.44,Paid
4206,UPI,164.46,Paid
4207,Bank Transfer,290.7,Refunded
4208,Apple Pay,358.1,Paid
4209,Credit Card,388.41,Paid
4210,UPI,130.85,Paid
4211,Debit Card,151.99,Paid
4212,UPI,438.12,Paid
4213,Credit Card,515.94,Refunded
4214,Apple Pay,783.78,Paid
4215,PayPal,1175.42,Paid
4216,Debit Card,223.69,Paid
4217,Credit Card,86.61,Paid
4218,PayPal,945.9,Paid
4219,Apple Pay,1346.48,Paid
4220,UPI,252.99,Paid
4221,PayPal,126.17,Refunded
4222,PayPal,964.75,Paid
4223,Debit Card,1656.22,Paid
4224,Bank Transfer,376.75,Paid
4225,Credit Card,234.19,Paid
4226,Apple Pay,923.45,Refunded
4227,Debit Card,610.38,Refunded
4228,Credit Card,745.77,Refunded
4229,Debit Card,206.87,Paid
4230,Apple Pay,390.03,Paid
4231,Bank Transfer,525.35,Paid
4232,UPI,3135.35,Paid
4233,PayPal,794.43,Paid
4234,UPI,151.75,Paid
4235,Apple Pay,2198.58,Refunded
4236,Debit Card,515.48,Paid
4237,Bank Transfer,125.56,Paid
4238,Debit Card,317.32,Paid
4239,Credit Card,894.11,Paid
4240,Bank Transfer,74.67,Paid
4241,Apple Pay,425.04,Paid
4242,Apple Pay,729.86,Paid
4243,Credit Card,1897.63,Paid
4244,Debit Card,1468.67,Paid
4245,Credit Card,1631.63,Refunded
4246,UPI,376.62,Paid
4247,Credit Card,62.56,Paid
4248,PayPal,192.86,Paid
4249,PayPal,468.17,Refunded
4250,Apple Pay,330.49,Paid
4251,UPI,220.21,Paid
4252,Debit Card,205.93,Paid
4253,UPI,527.67,Paid
4254,PayPal,754.6,Refunded
4255,Apple Pay,1079.85,Refunded
4256,PayPal,108.53,Paid
4257,Bank Transfer,50.45,Refunded
4258,PayPal,1761.68,Paid
4259,UPI,64.49,Refunded
4260,Apple Pay,35.96,Paid
4261,PayPal,165.54,Paid
4262,Credit Card,375.16,Refunded
4263,UPI,270.85,Refunded
4264,Bank Transfer,62.59,Paid
4265,UPI,200.3,Refunded
4266,Credit Card,46.45,Paid
4267,PayPal,166.87,Paid
4268,PayPal,507.62,Paid
4269,Bank Transfer,81.84,Paid
4270,UPI,283.92,Paid
4271,UPI,665.97,Paid
4272,Apple Pay,157.45,Paid
4273,PayPal,2108.63,Paid
4274,UPI,65.87,Paid
4275,Bank Transfer,482.65,Refunded
4276,Credit Card,161.68,Refunded
4277,UPI,1981.02,Paid
4278,Bank Transfer,116.23,Paid
4279,Apple Pay,61.02,Paid
4280,Apple Pay,194.59,Paid
4281,Debit Card,114.51,Paid
4282,Bank Transfer,178.72,Paid
4283,PayPal,803.16,Refunded
4284,Apple Pay,685.81,Refunded
4285,Bank Transfer,346.26,Paid
4286,UPI,743.02,Refunded
4287,Apple Pay,737.0,Refunded
4288,PayPal,330.72,Paid
4289,UPI,403.26,Paid
4290,PayPal,1442.98,Refunded
4291,Bank Transfer,2299.03,Paid
4292,Debit Card,853.38,Paid
4293,Credit Card,1133.26,Paid
4294,Bank Transfer,203.82,Paid
4295,Debit Card,409.55,Paid
4296,UPI,1043.16,Paid
4297,Debit Card,1722.12,Paid
4298,Debit Card,301.72,Refunded
4299,Apple Pay,149.31,Refunded
4300,Credit Card,588.47,Paid
4301,Credit Card,4684.86,Paid
4302,PayPal,251.55,Paid
4303,UPI,1095.03,Paid
4304,UPI,663.83,Paid
4305,Bank Transfer,504.12,Paid
4306,PayPal,247.19,Paid
4307,Credit Card,95.21,Refunded
4308,Apple Pay,1178.33,Paid
4309,PayPal,446.49,Paid
4310,Debit Card,774.76,Paid
4311,Credit Card,473.62,Paid
4312,PayPal,3776.81,Paid
4313,UPI,384.5,Refunded
4314,Credit Card,52.35,Paid
4315,Apple Pay,598.6,Paid
4316,UPI,72.41,Refunded
4317,Credit Card,123.49,Paid
4318,Apple Pay,177.26,Paid
4319,Debit Card,749.66,Paid
4320,Apple Pay,635.2,Refunded
4321,UPI,252.98,Paid
4322,Credit Card,769.7,Refunded
4323,Apple Pay,2687.22,Paid
4324,Credit Card,324.86,Paid
4325,Bank Transfer,32.73,Refunded
4326,UPI,107.88,Paid
4327,Apple Pay,335.85,Paid
4328,Apple Pay,344.82,Paid
4329,PayPal,223.94,Refunded
4330,UPI,57.7,Paid
4331,Debit Card,398.05,Paid
4332,Debit Card,96.02,Paid
4333,UPI,610.54,Refunded
4334,Bank Transfer,128.88,Paid
4335,Credit Card,833.55,Paid
4336,Apple Pay,138.65,Paid
4337,Bank Transfer,39.57,Paid
4338,Debit Card,344.7,Refunded
4339,Debit Card,135.87,Paid
4340,Debit Card,74.34,Refunded
4341,UPI,1754.7,Refunded
4342,Bank Transfer,2979.23,Paid
4343,Bank Transfer,977.95,Refunded
4344,Credit Card,37.71,Paid
4345,Bank Transfer,436.52,Paid
4346,Bank Transfer,965.31,Refunded
4347,Credit Card,425.32,Paid
4348,Bank Transfer,240.86,Refunded
4349,Credit Card,1414.55,Paid
4350,Credit Card,1521.05,Refunded
4351,Credit Card,1193.82,Paid
4352,Credit Card,945.34,Refunded
4353,Credit Card,313.37,Paid
4354,Apple Pay,246.33,Paid
4355,UPI,56.32,Paid
4356,PayPal,1720.08,Paid
4357,Debit Card,149.47,Paid
4358,Apple Pay,204.61,Paid
4359,Bank Transfer,1064.99,Paid
4360,Bank Transfer,722.85,Paid
4361,Credit Card,148.57,Refunded
4362,PayPal,267.4,Paid
4363,Debit Card,300.81,Refunded
4364,Bank Transfer,2214.84,Refunded
4365,Credit Card,324.54,Refunded
4366,Apple Pay,380.16,Paid
4367,UPI,201.39,Paid
4368,PayPal,256.82,Paid
4369,Apple Pay,63.81,Paid
4370,PayPal,61.48,Paid
4371,Apple Pay,1569.42,Refunded
4372,PayPal,132.41,Refunded
4373,Apple Pay,80.76,Paid
4374,Apple Pay,3025.2,Paid
4375,UPI,1417.84,Paid
4376,Credit Card,529.0,Paid
4377,UPI,267.28,Paid
4378,UPI,3444.15,Refunded
4379,Credit Card,1056.07,Paid
4380,Bank Transfer,415.02,Paid
4381,Apple Pay,48.17,Refunded
4382,Credit Card,498.57,Paid
4383,Apple Pay,62.36,Refunded
4384,Credit Card,75.49,Paid
4385,Apple Pay,752.14,Paid
4386,Bank Transfer,183.89,Paid
4387,Apple Pay,193.87,Paid
4388,Bank Transfer,118.57,Paid
4389,Credit Card,276.58,Refunded
4390,Apple Pay,275.97,Refunded
4391,Credit Card,207.03,Paid
4392,UPI,1257.8,Paid
4393,Credit Card,2031.15,Paid
4394,Apple Pay,309.63,Refunded
4395,Credit Card,452.68,Refunded
4396,Bank Transfer,173.08,Paid
4397,Apple Pay,164.56,Paid
4398,Credit Card,239.06,Refunded
4399,Debit Card,112.6,Paid
4400,Credit Card,35.85,Paid
4401,UPI,817.09,Paid
4402,Debit Card,113.74,Paid
4403,PayPal,290.1,Paid
4404,Apple Pay,42.31,Paid
4405,Apple Pay,239.45,Paid
4406,Apple Pay,612.0,Paid
4407,PayPal,104.16,Paid
4408,Apple Pay,275.82,Paid
4409,UPI,366.47,Paid
4410,Apple Pay,816.72,Refunded
4411,Bank Transfer,1345.53,Paid
4412,Apple Pay,431.62,Paid
4413,Debit Card,299.27,Paid
4414,Credit Card,61.53,Refunded
4415,UPI,731.89,Paid
4416,PayPal,19.16,Paid
4417,Apple Pay,130.01,Paid
4418,PayPal,21.78,Paid
4419,Apple Pay,4344.17,Paid
4420,Bank Transfer,191.66,Paid
4421,PayPal,1180.87,Paid
4422,UPI,688.3,Refunded
4423,Apple Pay,417.56,Paid
4424,PayPal,148.26,Refunded
4425,UPI,515.16,Paid
4426,PayPal,37.41,Paid
4427,Apple Pay,2252.64,Paid
4428,Apple Pay,957.84,Paid
4429,Bank Transfer,28.95,Paid
4430,Debit Card,68.11,Paid
4431,Bank Transfer,198.87,Paid
4432,Apple Pay,416.0,Paid
4433,Credit Card,20.88,Paid
4434,Credit Card,549.84,Refunded
4435,Debit Card,227.67,Paid
4436,Apple Pay,905.83,Refunded
4437,Bank Transfer,239.5,Paid
4438,PayPal,141.38,Paid
4439,Bank Transfer,956.65,Paid
4440,Apple Pay,2809.83,Paid
4441,UPI,789.32,Paid
4442,Bank Transfer,63.84,Refunded
4443,UPI,77.0,Refunded
4444,UPI,155.04,Paid
4445,Bank Transfer,66.66,Paid
4446,Credit Card,75.68,Paid
4447,PayPal,405.81,Paid
4448,Bank Transfer,423.45,Paid
4449,Bank Transfer,37.93,Paid
4450,Debit Card,27.98,Paid
4451,UPI,277.57,Paid
4452,Debit Card,163.78,Paid
4453,Debit Card,326.2,Paid
4454,Bank Transfer,1006.91,Paid
4455,Bank Transfer,1276.05,Paid
4456,UPI,507.88,Paid
4457,PayPal,20.79,Refunded
4458,Bank Transfer,4322.25,Paid
4459,Bank Transfer,368.09,Paid
4460,Bank Transfer,393.82,Paid
4461,Apple Pay,396.68,Paid
4462,Bank Transfer,166.83,Paid
4463,Debit Card,556.03,Refunded
4464,Bank Transfer,59.45,Paid
4465,Debit Card,173.31,Refunded
4466,Bank Transfer,553.56,Refunded
4467,Credit Card,91.37,Paid
4468,PayPal,290.91,Paid
4469,Apple Pay,121.19,Refunded
4470,Debit Card,2224.0,Refunded
4471,Debit Card,52.41,Refunded
4472,UPI,2210.8,Paid
4473,Debit Card,859.8,Paid
4474,Apple Pay,873.5,Paid
4475,Bank Transfer,568.44,Refunded
4476,Credit Card,1071.8,Refunded
4477,UPI,1373.38,Refunded
4478,PayPal,125.49,Paid
4479,Apple Pay,235.87,Paid
4480,Debit Card,1360.48,Paid
4481,Apple Pay,276.08,Paid
4482,Credit Card,128.69,Paid
4483,Credit Card,38.39,Paid
4484,Apple Pay,334.76,Refunded
4485,Debit Card,1333.17,Refunded
4486,Credit Card,1421.85,Paid
4487,UPI,336.09,Refunded
4488,PayPal,1478.94,Paid
4489,Apple Pay,90.3,Paid
4490,Bank Transfer,1707.0,Refunded
4491,PayPal,78.22,Refunded
4492,Credit Card,627.27,Refunded
4493,Bank Transfer,80.28,Paid
4494,Debit Card,744.4,Paid
4495,Debit Card,281.88,Refunded
4496,PayPal,220.42,Paid
4497,PayPal,35.04,Paid
4498,Credit Card,58.43,Paid
4499,Debit Card,288.17,Paid
4500,Apple Pay,33.85,Paid
4501,PayPal,749.06,Refunded
4502,UPI,187.13,Paid
4503,UPI,138.46,Refunded
4504,UPI,951.82,Paid
4505,Bank Transfer,510.48,Paid
4506,Apple Pay,693.14,Paid
4507,UPI,697.32,Refunded
4508,Debit Card,619.73,Paid
4509,Credit Card,127.4,Refunded
4510,Apple Pay,78.74,Refunded
4511,PayPal,70.94,Paid
4512,Apple Pay,821.55,Paid
4513,Credit Card,156.61,Paid
4514,PayPal,29.73,Paid
4515,Credit Card,478.42,Paid
4516,Apple Pay,323.25,Paid
4517,Debit Card,712.76,Paid
4518,UPI,317.07,Refunded
4519,Apple Pay,925.41,Paid
4520,Bank Transfer,248.33,Paid
4521,Apple Pay,284.72,Paid
4522,PayPal,34.67,Paid
4523,Credit Card,570.88,Refunded
4524,Bank Transfer,266.66,Paid
4525,UPI,230.64,Paid
4526,Bank Transfer,179.88,Paid
4527,Debit Card,868.24,Refunded
4528,Bank Transfer,3588.48,Refunded
4529,Bank Transfer,3021.84,Paid
4530,UPI,1553.27,Paid
4531,PayPal,527.58,Paid
4532,Credit Card,1249.05,Paid
4533,Bank Transfer,73.85,Paid
4534,PayPal,1269.98,Paid
4535,Apple Pay,439.18,Paid
4536,Apple Pay,70.67,Refunded
4537,PayPal,189.91,Paid
4538,Bank Transfer,447.98,Refunded
4539,Bank Transfer,4552.38,Paid
4540,Credit Card,183.04,Paid
4541,Bank Transfer,971.26,Paid
4542,Credit Card,360.17,Paid
4543,UPI,179.87,Refunded
4544,Debit Card,1340.11,Paid
4545,PayPal,71.89,Refunded
4546,Bank Transfer,471.56,Paid
4547,UPI,103.39,Refunded
4548,PayPal,2035.64,Paid
4549,PayPal,967.64,Paid
4550,Bank Transfer,709.41,Paid
4551,UPI,142.53,Paid
4552,Credit Card,132.02,Paid
4553,UPI,566.64,Paid
4554,Apple Pay,2349.79,Paid
4555,PayPal,851.0,Paid
4556,Debit Card,378.3,Paid
4557,PayPal,458.71,Refunded
4558,Debit Card,546.95,Refunded
4559,PayPal,102.22,Paid
4560,Debit Card,604.74,Paid
4561,Credit Card,697.14,Paid
4562,Debit Card,272.07,Paid
4563,Credit Card,1166.92,Refunded
4564,Bank Transfer,122.55,Paid
4565,UPI,94.61,Refunded
4566,Debit Card,253.06,Paid
4567,PayPal,474.49,Paid
4568,Credit Card,251.49,Paid
4569,Bank Transfer,84.73,Paid
4570,UPI,171.07,Paid
4571,UPI,294.89,Paid
4572,UPI,4645.45,Paid
4573,Bank Transfer,2593.16,Paid
4574,UPI,49.09,Refunded
4575,Apple Pay,23.63,Refunded
4576,Apple Pay,1095.04,Paid
4577,Apple Pay,29.84,Paid
4578,UPI,138.86,Paid
4579,Credit Card,335.82,Refunded
4580,PayPal,253.44,Paid
4581,PayPal,286.48,Paid
4582,Apple Pay,766.44,Paid
4583,Debit Card,905.19,Paid
4584,Credit Card,526.64,Refunded
4585,Apple Pay,156.01,Paid
4586,PayPal,37.92,Paid
4587,Debit Card,83.51,Refunded
4588,Credit Card,2306.97,Paid
4589,UPI,1292.44,Refunded
4590,PayPal,304.48,Paid
4591,Debit Card,505.69,Refunded
4592,Apple Pay,596.83,Paid
4593,Credit Card,444.81,Paid
4594,Apple Pay,345.83,Refunded
4595,Apple Pay,112.34,Paid
4596,Apple Pay,293.82,Paid
4597,PayPal,83.39,Paid
4598,PayPal,458.34,Refunded
4599,Bank Transfer,397.08,Paid
4600,PayPal,1800.65,Refunded
4601,UPI,543.98,Paid
4602,Debit Card,202.23,Paid
4603,Bank Transfer,156.17,Paid
4604,Credit Card,118.05,Paid
4605,Bank Transfer,96.99,Refunded
4606,Bank Transfer,191.86,Paid
4607,Apple Pay,678.02,Refunded
4608,Debit Card,1124.92,Paid
4609,Debit Card,128.09,Paid
4610,UPI,339.84,Paid
4611,Apple Pay,2146.96,Refunded
4612,Debit Card,611.63,Paid
4613,PayPal,1032.33,Paid
4614,PayPal,151.92,Refunded
4615,UPI,38.25,Paid
4616,PayPal,235.87,Refunded
4617,Debit Card,423.81,Paid
4618,Debit Card,506.12,Refunded
4619,Apple Pay,299.36,Refunded
4620,Debit Card,112.36,Paid
4621,PayPal,4535.72,Paid
4622,Bank Transfer,2838.48,Paid
4623,Apple Pay,513.62,Refunded
4624,PayPal,189.86,Paid
4625,Debit Card,1402.98,Paid
4626,Apple Pay,404.13,Refunded
4627,Debit Card,107.57,Refunded
4628,Credit Card,260.8,Refunded
4629,PayPal,120.36,Paid
4630,PayPal,758.15,Refunded
4631,Bank Transfer,201.76,Paid
4632,Apple Pay,720.71,Paid
4633,PayPal,198.39,Refunded
4634,UPI,34.01,Paid
4635,PayPal,82.31,Refunded
4636,PayPal,229.65,Paid
4637,Credit Card,435.4,Refunded
4638,UPI,268.56,Paid
4639,Apple Pay,205.94,Paid
4640,Credit Card,436.32,Refunded
4641,Apple Pay,140.44,Paid
4642,UPI,476.3,Paid
4643,UPI,166.61,Refunded
4644,UPI,87.75,Paid
4645,Debit Card,640.79,Paid
4646,UPI,365.65,Refunded
4647,Apple Pay,358.26,Paid
4648,Apple Pay,389.25,Paid
4649,PayPal,1626.06,Paid
4650,Bank Transfer,161.55,Paid
4651,Debit Card,264.35,Paid
4652,Debit Card,1116.79,Refunded
4653,PayPal,2851.85,Paid
4654,Bank Transfer,257.28,Paid
4655,Debit Card,496.96,Paid
4656,Debit Card,128.13,Refunded
4657,UPI,47.72,Paid
4658,Bank Transfer,843.33,Refunded
4659,PayPal,813.56,Paid
4660,Credit Card,266.54,Paid
4661,UPI,1014.96,Paid
4662,Credit Card,129.4,Refunded
4663,Bank Transfer,273.8,Refunded
4664,Bank Transfer,153.78,Refunded
4665,Credit Card,133.15,Paid
4666,Apple Pay,677.42,Paid
4667,PayPal,506.47,Paid
4668,Bank Transfer,360.45,Paid
4669,Credit Card,569.16,Refunded
4670,UPI,189.09,Paid
4671,Debit Card,460.94,Paid
4672,Credit Card,210.06,Paid
4673,Credit Card,93.4,Paid
4674,Bank Transfer,1599.08,Paid
4675,Debit Card,2192.16,Refunded
4676,Apple Pay,115.74,Paid
4677,Credit Card,1340.0,Paid
4678,UPI,170.21,Paid
4679,Bank Transfer,201.18,Paid
4680,PayPal,250.69,Paid
4681,Bank Transfer,281.74,Refunded
4682,PayPal,145.13,Paid
4683,Bank Transfer,358.65,Paid
4684,Debit Card,35.92,Paid
4685,UPI,687.07,Refunded
4686,Bank Transfer,347.49,Refunded
4687,UPI,2010.7,Paid
4688,PayPal,1212.41,Refunded
4689,UPI,272.83,Paid
4690,Apple Pay,209.81,Paid
4691,Apple Pay,361.32,Paid
4692,Credit Card,1224.74,Paid
4693,Bank Transfer,1499.52,Refunded
4694,PayPal,501.68,Paid
4695,Credit Card,48.25,Paid
4696,Credit Card,535.47,Refunded
4697,UPI,796.55,Refunded
4698,Credit Card,2125.7,Paid
4699,Apple Pay,214.11,Paid
4700,Debit Card,585.76,Paid
4701,Debit Card,633.96,Paid
4702,PayPal,116.89,Paid
4703,Apple Pay,82.05,Paid
4704,Apple Pay,752.11,Refunded
4705,Credit Card,867.62,Paid
4706,Debit Card,38.98,Paid
4707,Debit Card,44.51,Refunded
4708,PayPal,281.61,Paid
4709,Credit Card,593.14,Paid
4710,Apple Pay,121.91,Paid
4711,Credit Card,485.7,Paid
4712,UPI,1580.8,Paid
4713,Debit Card,705.53,Paid
4714,Apple Pay,607.61,Paid
4715,Debit Card,216.11,Refunded
4716,Bank Transfer,134.53,Paid
4717,Bank Transfer,33.44,Refunded
4718,Bank Transfer,119.0,Refunded
4719,Bank Transfer,522.86,Refunded
4720,UPI,1789.58,Refunded
4721,Debit Card,142.29,Paid
4722,PayPal,83.17,Paid
4723,Debit Card,660.3,Paid
4724,Credit Card,849.58,Paid
4725,Debit Card,2810.48,Refunded
4726,Bank Transfer,210.96,Refunded
4727,UPI,360.32,Paid
4728,UPI,513.26,Paid
4729,Debit Card,220.73,Refunded
4730,UPI,872.94,Refunded
4731,PayPal,75.04,Paid
4732,Credit Card,126.91,Paid
4733,Apple Pay,1077.8,Refunded
4734,Debit Card,52.81,Paid
4735,Bank Transfer,260.88,Paid
4736,UPI,180.39,Paid
4737,Debit Card,2104.1,Paid
4738,Apple Pay,233.18,Refunded
4739,Bank Transfer,320.99,Paid
4740,Apple Pay,430.68,Refunded
4741,Bank Transfer,442.05,Paid
4742,Credit Card,2030.89,Paid
4743,Debit Card,119.16,Paid
4744,PayPal,1941.88,Paid
4745,PayPal,732.56,Refunded
4746,Bank Transfer,762.47,Refunded
4747,Apple Pay,271.64,Paid
4748,PayPal,732.71,Paid
4749,UPI,333.74,Paid
4750,PayPal,482.37,Refunded
4751,Credit Card,241.05,Refunded
4752,Apple Pay,58.87,Paid
4753,Bank Transfer,49.02,Refunded
4754,Bank Transfer,495.62,Paid
4755,Apple Pay,1527.26,Paid
4756,PayPal,2296.67,Refunded
4757,Debit Card,1011.68,Paid
4758,PayPal,69.79,Paid
4759,Credit Card,158.76,Paid
4760,Debit Card,60.87,Paid
4761,Apple Pay,519.34,Paid
4762,PayPal,769.94,Paid
4763,Debit Card,647.28,Paid
4764,Bank Transfer,579.2,Refunded
4765,PayPal,4007.18,Paid
4766,Bank Transfer,247.49,Paid
4767,Apple Pay,1149.82,Refunded
4768,Debit Card,226.28,Paid
4769,UPI,131.54,Refunded
4770,Debit Card,648.6,Paid
4771,Debit Card,2452.4,Paid
4772,Debit Card,1305.96,Paid
4773,PayPal,1363.04,Paid
4774,PayPal,40.39,Paid
4775,Credit Card,98.22,Paid
4776,Credit Card,48.37,Paid
4777,UPI,94.6,Paid
4778,Debit Card,856.1,Paid
4779,Credit Card,258.56,Paid
4780,Credit Card,29.17,Paid
4781,PayPal,181.74,Paid
4782,PayPal,423.44,Paid
4783,UPI,201.53,Paid
4784,Apple Pay,129.37,Refunded
4785,Credit Card,575.64,Paid
4786,Credit Card,127.77,Refunded
4787,PayPal,127.22,Paid
4788,Credit Card,1193.8,Refunded
4789,UPI,144.48,Paid
4790,Debit Card,219.61,Paid
4791,Bank Transfer,2198.77,Paid
4792,Debit Card,871.51,Paid
4793,Bank Transfer,394.82,Refunded
4794,Apple Pay,152.7,Refunded
4795,Bank Transfer,1127.73,Refunded
4796,Apple Pay,118.59,Paid
4797,Apple Pay,869.63,Paid
4798,Debit Card,912.9,Paid
4799,Bank Transfer,407.65,Paid
4800,PayPal,162.64,Paid
4801,UPI,886.05,Paid
4802,UPI,408.21,Refunded
4803,UPI,1144.84,Paid
4804,Bank Transfer,121.36,Refunded
4805,Credit Card,55.27,Paid
4806,Apple Pay,1674.87,Paid
4807,Credit Card,434.38,Paid
4808,Credit Card,736.71,Paid
4809,UPI,227.96,Refunded
4810,Debit Card,293.11,Paid
4811,PayPal,373.45,Paid
4812,Debit Card,376.4,Paid
4813,Bank Transfer,764.6,Paid
4814,Credit Card,317.52,Paid
4815,PayPal,210.06,Paid
4816,PayPal,174.11,Paid
4817,Credit Card,245.53,Paid
4818,Apple Pay,62.54,Refunded
4819,Credit Card,37.35,Paid
4820,Bank Transfer,253.22,Refunded
4821,Apple Pay,359.11,Paid
4822,Bank Transfer,476.24,Paid
4823,Apple Pay,874.51,Paid
4824,UPI,138.51,Refunded
4825,UPI,266.09,Refunded
4826,Apple Pay,1784.66,Paid
4827,UPI,147.85,Refunded
4828,PayPal,127.9,Paid
4829,UPI,758.63,Paid
4830,Bank Transfer,336.4,Refunded
4831,Credit Card,407.04,Refunded
4832,PayPal,373.08,Refunded
4833,UPI,209.26,Refunded
4834,UPI,407.42,Refunded
4835,PayPal,55.39,Refunded
4836,UPI,448.31,Paid
4837,Credit Card,89.95,Paid
4838,Bank Transfer,714.36,Paid
4839,Bank Transfer,111.62,Paid
4840,Credit Card,861.52,Paid
4841,Bank Transfer,84.97,Paid
4842,Bank Transfer,2336.25,Paid
4843,UPI,1276.24,Refunded
4844,Debit Card,1634.79,Paid
4845,Debit Card,523.76,Paid
4846,Apple Pay,483.28,Paid
4847,UPI,4848.43,Refunded
4848,Credit Card,2247.79,Paid
4849,UPI,1221.62,Paid
4850,Debit Card,3764.68,Paid
4851,Apple Pay,43.49,Paid
4852,PayPal,51.75,Paid
4853,Credit Card,84.61,Refunded
4854,Debit Card,451.63,Paid
4855,Bank Transfer,255.44,Paid
4856,Bank Transfer,144.75,Paid
4857,Apple Pay,142.93,Paid
4858,Debit Card,351.51,Paid
4859,Debit Card,93.13,Refunded
4860,UPI,3041.73,Paid
4861,PayPal,258.59,Paid
4862,Debit Card,757.68,Paid
4863,PayPal,350.06,Paid
4864,Apple Pay,181.38,Paid
4865,UPI,2756.24,Paid
4866,Apple Pay,333.22,Paid
4867,Apple Pay,112.63,Paid
4868,Debit Card,344.18,Paid
4869,Debit Card,568.82,Paid
4870,Bank Transfer,138.73,Paid
4871,PayPal,1210.94,Refunded
4872,Bank Transfer,696.46,Paid
