order_id,customer_id,order_date,customer_region,payment_method,shipping_type,total_quantity_sold,subtotal,shipping_fee,order_total
1694,1580,2022-01-05,South America,PayPal,Standard,2,92.6,5.99,98.59
1695,1979,2022-07-05,Europe,PayPal,Standard,3,851.85,0.0,851.85
1696,777,2023-06-27,South America,Bank Transfer,Standard,1,23.76,5.99,29.75
1697,462,2022-08-07,Africa,Bank Transfer,Standard,4,280.16,0.0,280.16
1698,1508,2024-12-20,Europe,PayPal,Express,1,30.3,12.99,43.29
1699,912,2024-01-18,Middle East,Credit Card,Standard,2,68.66,5.99,74.65
1700,629,2024-03-23,Asia,Debit Card,Standard,2,104.28,5.99,110.27
1701,321,2023-05-26,North America,UPI,Express,1,215.45,12.99,228.44
1702,1672,2024-04-01,South America,Debit Card,Same Day,11,1193.61,0.0,1193.61
1703,403,2022-11-19,Middle East,Bank Transfer,Express,1,169.5,12.99,182.49
1704,1994,2024-03-14,Africa,Credit Card,Standard,1,134.62,5.99,140.61
1705,502,2024-08-22,Middle East,PayPal,Standard,1,156.35,5.99,162.34
1706,415,2022-06-12,South America,Credit Card,Standard,2,242.64,5.99,248.63
1707,1980,2022-06-18,Europe,UPI,Express,4,3111.48,0.0,3111.48
1708,1512,2022-10-09,Middle East,Apple Pay,Standard,1,40.31,5.99,46.3
1709,1245,2023-10-17,Middle East,Credit Card,Standard,2,281.01,0.0,281.01
1710,1379,2023-04-16,North America,UPI,Express,4,272.68,0.0,272.68
1711,952,2023-02-18,Middle East,PayPal,Standard,1,756.75,0.0,756.75
1712,136,2024-12-31,Middle East,Credit Card,Express,1,137.46,12.99,150.45
1713,569,2022-11-11,Africa,UPI,Standard,3,652.62,0.0,652.62
1714,779,2024-07-31,Europe,PayPal,Standard,2,45.86,5.99,51.85
1715,1167,2022-09-28,South America,Debit Card,Standard,1,123.81,5.99,129.8
1716,519,2023-12-24,Middle East,Debit Card,Standard,3,231.05,5.99,237.04
1717,992,2024-09-03,Middle East,Bank Transfer,Standard,1,265.84,0.0,265.84
1718,869,2023-10-23,South America,Credit Card,Express,3,241.98,12.99,254.97
1719,1137,2023-08-02,Africa ,Credit Card,Standard,7,1972.13,0.0,1972.13
1720,892,2023-05-03,Europe,Debit Card,Standard,2,509.12,0.0,509.12
1721,1815,2022-12-31,North America,Bank Transfer,Standard,7,514.16,0.0,514.16
1722,1879,2023-09-16,Middle East,UPI,Standard,2,67.86,5.99,73.85
1723,1669,2024-09-02,Middle East,UPI,Standard,4,282.8,0.0,282.8
1724,941,2023-04-09,Asia,Bank Transfer,Standard,2,367.4,0.0,367.4
1725,1736,2022-04-13,Europe,Credit Card,Standard,3,1614.36,0.0,1614.36
1726,1178,2022-10-11,Middle East,PayPal,Standard,2,265.85,0.0,265.85
1727,1887,2022-05-01,South America,Apple Pay,Express,1,48.97,12.99,61.96
1728,143,2024-07-31,Middle East,Debit Card,Standard,1,129.98,5.99,135.97
1729,943,2024-05-12,Middle East,Credit Card,Standard,7,3997.67,0.0,3997.67
1730,684,2022-11-20,Asia,Apple Pay,Standard,5,816.2,0.0,816.2
1731,1410,2024-04-30,Europe,UPI,Express,6,324.63,0.0,324.63
1732,1327,2022-12-01,Asia,UPI,Express,2,259.67,0.0,259.67
1733,1623,2022-03-19,Asia,Apple Pay,Express,3,1792.14,0.0,1792.14
1734,987,2023-09-09,Middle East,Bank Transfer,Standard,2,648.66,0.0,648.66
1735,159,2022-04-18,Africa,PayPal,Express,1,54.3,12.99,67.29
1736,1295,2022-05-06,Africa,UPI,Express,8,543.56,0.0,543.56
1737,924,2023-12-12,South America,UPI,Standard,4,285.41,0.0,285.41
1738,309,2023-05-20,Africa,UPI,Standard,1,19.63,5.99,25.62
1739,801,2022-04-14,South America,Debit Card,Standard,3,74.91,5.99,80.9
1740,74,2023-06-04,South America,Bank Transfer,Standard,3,402.14,0.0,402.14
1741,1511,2024-03-29,South America,Debit Card,Standard,4,1151.06,0.0,1151.06
1742,1753,2022-04-18,Africa,Debit Card,Standard,5,302.03,0.0,302.03
1743,374,2022-06-29,South America,Debit Card,Standard,4,518.84,0.0,518.84
1744,39,2022-07-06,North America,Apple Pay,Express,11,366.72,0.0,366.72
1745,1746,2024-01-04,South America,,Standard,4,221.22,5.99,227.21
1746,45,2022-09-04,South America,Debit Card,Express,7,351.71,0.0,351.71
1747,352,2024-07-27,South America,Credit Card,Standard,1,70.17,5.99,76.16
1748,1195,2024-10-22,South America,Apple Pay,Express,2,304.46,0.0,304.46
1749,742,2022-02-19,North America,Bank Transfer,Express,1,144.15,12.99,157.14
1750,859,2024-05-05,North America,Credit Card,Express,3,226.38,12.99,239.37
1751,1860,2022-03-20,Africa,UPI,Standard,5,812.73,0.0,812.73
1752,49,2022-07-01,Europe,Apple Pay,Standard,4,3127.96,0.0,3127.96
1753,645,2024-02-21,Asia,UPI,Standard,5,424.09,0.0,424.09
1754,151,2024-09-26,Asia,Credit Card,Standard,2,440.56,0.0,440.56
1755,769,2023-12-22,North America,Credit Card,Standard,2,492.24,0.0,492.24
1756,1696,2024-12-28,South America,,Standard,4,348.91,0.0,348.91
1757,1885,2023-08-05,South America,Debit Card,Standard,1,32.06,5.99,38.05
1758,1023,2024-06-09,Europe,Bank Transfer,Standard,5,430.21,0.0,430.21
1759,1005,2023-12-27,South America,PayPal,Standard,4,463.28,0.0,463.28
1760,1281,2024-06-17,Asia,Debit Card,Standard,1,97.91,5.99,103.9
1761,521,2024-05-27,South America,Debit Card,Standard,2,63.82,5.99,69.81
1762,270,2022-02-07,South America,Credit Card,Standard,2,63.68,5.99,69.67
1763,786,2024-05-01,Middle East,PayPal,Standard,2,498.62,0.0,498.62
1764,1896,2023-11-22,Europe ,Apple Pay,Standard,1,439.89,0.0,439.89
1765,1780,2023-03-04,North America,UPI,Standard,1,80.23,5.99,86.22
1766,983,2023-09-27,Europe,UPI,Standard,3,355.86,0.0,355.86
1767,418,2024-12-13,Asia,Apple Pay,Standard,2,80.3,5.99,86.29
1768,1564,2022-11-19,Europe,Bank Transfer,Standard,4,822.25,0.0,822.25
1769,439,2024-03-04,Middle East,Bank Transfer,Standard,1,101.82,5.99,107.81
1770,1200,2022-11-18,Africa,Debit Card,Standard,2,310.86,0.0,310.86
1771,626,2022-09-18,South America,Debit Card,Standard,1,29.65,5.99,35.64
1772,487,2024-07-13,Asia,Credit Card,Express,2,66.08,12.99,79.07
1773,1371,2023-06-22,Middle East,Bank Transfer,Standard,5,233.84,5.99,239.83
1774,1264,2023-01-04,South America,Debit Card,Standard,1,233.69,5.99,239.68
1775,953,2024-02-21,Africa,UPI,Express,1,50.41,12.99,63.4
1776,638,2023-09-13,Asia,Credit Card,Standard,5,239.7,5.99,245.69
1777,1543,2023-05-30,Asia,UPI,Standard,1,229.9,5.99,235.89
1778,9,2024-01-22,South America,Credit Card,Standard,7,525.18,0.0,525.18
1779,563,2024-04-17,Asia,Credit Card,Standard,4,64.48,5.99,70.47
1780,182,2022-07-28,South America,Bank Transfer,Express,3,157.59,12.99,170.58
1781,1038,2023-09-15,South America,UPI,Express,2,88.55,12.99,101.54
1782,825,2022-05-23,Middle East,Credit Card,Standard,7,1118.34,0.0,1118.34
1783,772,2022-01-05,Middle East,UPI,Standard,1,98.17,5.99,104.16
1784,1198,2022-04-08,Africa,UPI,Express,2,276.18,0.0,276.18
1785,19,2022-05-22,Africa,Credit Card,Standard,3,454.8,0.0,454.8
1786,1718,2024-08-28,Asia,Debit Card,Standard,5,49.4,5.99,55.39
1787,1803,2024-07-20,Asia,Credit Card,Express,1,39.7,12.99,52.69
1788,896,2022-01-08,Middle East,Debit Card,Standard,2,1307.36,0.0,1307.36
1789,1162,2022-07-02,Africa,Apple Pay,Standard,1,25.86,5.99,31.85
1790,1919,2023-04-05,Asia,UPI,Standard,1,62.85,5.99,68.84
1791,305,2023-12-14,North America,UPI,Standard,3,329.1,0.0,329.1
1792,299,2023-11-12,Africa,Credit Card,Standard,1,245.42,5.99,251.41
1793,257,2022-02-13,Europe,UPI,Standard,1,96.44,5.99,102.43
1794,160,2024-11-28,Africa,Bank Transfer,Standard,1,72.73,5.99,78.72
1795,1548,2024-04-10,Europe,Credit Card,Express,8,2364.03,0.0,2364.03
1796,534,2024-06-28,Europe,Credit Card,Standard,3,820.12,0.0,820.12
1797,390,2023-08-10,Middle East,PayPal,Standard,1,139.6,5.99,145.59
1798,1937,2023-04-23,North America,Bank Transfer,Standard,2,324.18,0.0,324.18
1799,866,2024-02-06,North America,Debit Card,Same Day,3,1484.02,0.0,1484.02
1800,1525,2023-09-30,Africa,Bank Transfer,Standard,4,199.28,5.99,205.27
1801,169,2024-07-23,Asia,UPI,Standard,3,2133.72,0.0,2133.72
1802,230,2023-07-14,Africa,Apple Pay,Standard,6,389.19,0.0,389.19
1803,935,2023-05-14,Africa,Debit Card,Express,6,3042.75,0.0,3042.75
1804,1129,2024-03-10,South America,Credit Card,Standard,1,56.35,5.99,62.34
1805,1678,2023-04-14,South America,UPI,Express,5,526.4,0.0,526.4
1806,352,2024-01-30,South America,UPI,Express,3,463.89,0.0,463.89
1807,1232,2022-07-28,Africa,Apple Pay,Same Day,5,867.93,0.0,867.93
1808,78,2022-11-06,Middle East,Debit Card,Standard,2,279.55,0.0,279.55
1809,130,2022-06-14,South America,Credit Card,Express,2,298.27,0.0,298.27
1810,564,2023-01-30,North America ,PayPal,Standard,10,1366.68,0.0,1366.68
1811,540,2024-04-09,Europe,Debit Card,Standard,3,79.86,5.99,85.85
1812,1315,2023-05-17,Asia,UPI,Standard,4,852.32,0.0,852.32
1813,646,2024-04-21,Africa,Credit Card,Standard,4,256.93,0.0,256.93
1814,1095,2022-03-01,North America,UPI,Standard,2,344.6,0.0,344.6
1815,1620,2024-05-17,North America,PayPal,Standard,3,216.66,5.99,222.65
1816,1711,2023-04-13,South America,PayPal,Standard,2,439.28,0.0,439.28
1817,1669,2024-07-19,Middle East,Debit Card,Express,1,88.82,12.99,101.81
1818,331,2022-12-05,Asia,PayPal,Same Day,1,360.13,0.0,360.13
1819,1481,2023-05-24,Asia,Apple Pay,Express,2,51.19,12.99,64.18
1820,482,2023-03-29,Asia,PayPal,Standard,2,256.3,0.0,256.3
1821,1550,2024-09-07,Europe,PayPal,Standard,2,479.16,0.0,479.16
1822,1906,2022-12-08,Europe,Bank Transfer,Express,1,171.43,12.99,184.42
1823,1168,2022-11-08,Middle East,Apple Pay,Standard,4,704.12,0.0,704.12
1824,1617,2024-04-24,South America,Apple Pay,Standard,6,1499.38,0.0,1499.38
1825,333,2024-07-21,Europe,Bank Transfer,Same Day,1,23.16,21.99,45.15
1826,1688,2023-12-11,Middle East,Apple Pay,Standard,8,1000.81,0.0,1000.81
1827,1769,2024-12-16,Asia,PayPal,Standard,1,811.71,0.0,811.71
1828,1488,2023-08-21,Africa,Debit Card,Express,3,333.93,0.0,333.93
1829,1081,2024-03-25,Europe,Credit Card,Same Day,4,602.72,0.0,602.72
1830,1693,2024-11-13,South America,Debit Card,Standard,6,723.04,0.0,723.04
1831,238,2023-04-16,Asia,PayPal,Express,3,368.23,0.0,368.23
1832,1344,2022-02-16,Europe,Debit Card,Standard,5,215.85,5.99,221.84
1833,326,2023-03-05,Middle East,PayPal,Standard,2,389.4,0.0,389.4
1834,810,2022-07-07,Asia,Credit Card,Express,4,273.32,0.0,273.32
1835,1398,2023-09-14,Africa,PayPal,Express,2,287.56,0.0,287.56
1836,1519,2022-10-03,Asia,PayPal,Standard,1,97.4,5.99,103.39
1837,1852,2023-07-11,North America,Apple Pay,Express,1,24.43,12.99,37.42
1838,200,2024-06-09,South America,Debit Card,Express,3,1098.85,0.0,1098.85
1839,300,2023-09-18,Asia,Debit Card,Standard,6,436.14,0.0,436.14
1840,1478,2022-03-04,Africa,PayPal,Express,2,250.48,0.0,250.48
1841,576,2024-09-30,Europe,Debit Card,Standard,5,1027.14,0.0,1027.14
1842,1780,2024-01-05,North America,Credit Card,Standard,3,352.29,0.0,352.29
1843,945,2022-09-08,North America,Debit Card,Standard,2,497.68,0.0,497.68
1844,1948,2023-10-27,Asia,Bank Transfer,Standard,2,42.88,5.99,48.87
1845,1924,2023-12-18,Africa,Apple Pay,Express,2,347.52,0.0,347.52
1846,1659,2023-02-11,Asia,Credit Card,Standard,4,220.41,5.99,226.4
1847,1648,2023-01-07,North America,Apple Pay,Standard,6,2727.33,0.0,2727.33
1848,269,2022-02-10,Middle East,PayPal,Standard,6,3297.11,0.0,3297.11
1849,1804,2022-12-31,South America,Debit Card,Standard,1,16.71,5.99,22.7
1850,1214,2024-01-17,North America,Debit Card,Standard,2,321.94,0.0,321.94
1851,1410,2024-10-12,Europe,Credit Card,Standard,3,106.23,5.99,112.22
1852,173,2022-02-07,Europe,PayPal,Express,1,15.53,12.99,28.52
1853,618,2022-06-29,Asia,Credit Card,Same Day,8,802.88,0.0,802.88
1854,1000,2022-12-10,North America,Debit Card,Standard,2,467.96,0.0,467.96
1855,459,2022-01-16,North America,Debit Card,Express,2,79.24,12.99,92.23
1856,897,2022-01-15,North America,UPI,Express,3,62.97,12.99,75.96
1857,1767,2022-09-17,Middle East,Apple Pay,Standard,8,1217.27,0.0,1217.27
1858,11,2022-10-26,North America,Apple Pay,Standard,5,1579.78,0.0,1579.78
1859,495,2024-08-15,Middle East,Debit Card,Standard,4,577.68,0.0,577.68
1860,252,2024-08-21,Africa,Bank Transfer,Standard,5,543.0,0.0,543.0
1861,481,2023-07-21,Asia,Apple Pay,Standard,9,1992.21,0.0,1992.21
1862,776,2023-08-07,Europe,PayPal,Standard,5,870.88,0.0,870.88
1863,675,2023-11-30,South America,Bank Transfer,Standard,2,660.04,0.0,660.04
1864,1724,2024-08-04,Middle East,Apple Pay,Express,2,562.45,0.0,562.45
1865,1089,2024-05-03,Middle East,Bank Transfer,Standard,2,903.62,0.0,903.62
1866,1077,2022-03-21,Asia,Apple Pay,Standard,2,157.8,5.99,163.79
1867,1274,2024-08-11,North America,Credit Card,Same Day,6,4405.14,0.0,4405.14
1868,888,2023-08-02,Africa,Debit Card,Standard,2,144.84,5.99,150.83
1869,1723,2022-03-30,North America,Debit Card,Express,4,214.08,12.99,227.07
1870,883,2023-10-08,Middle East,UPI,Standard,2,40.02,5.99,46.01
1871,723,2023-08-07,Middle East,Debit Card,Standard,1,21.06,5.99,27.05
1872,616,2023-05-19,Asia,UPI,Standard,3,116.82,5.99,122.81
1873,772,2023-05-13,Middle East,PayPal,Express,1,14.74,12.99,27.73
1874,588,2022-03-17,Middle East,Credit Card,Standard,1,253.06,0.0,253.06
1875,1263,2023-07-16,North America,UPI,Express,1,56.79,12.99,69.78
1876,922,2022-10-30,South America,Apple Pay,Standard,5,639.13,0.0,639.13
1877,510,2022-12-12,North America,Bank Transfer,Express,3,1646.52,0.0,1646.52
1878,1043,2023-06-10,South America,PayPal,Standard,5,876.48,0.0,876.48
1879,738,2023-03-20,South America,Debit Card,Standard,2,54.08,5.99,60.07
1880,477,2024-04-21,Europe,Bank Transfer,Standard,3,60.39,5.99,66.38
1881,799,2022-10-19,Asia,UPI,Same Day,6,3263.64,0.0,3263.64
1882,1692,2022-03-18,Asia,UPI,Standard,1,461.0,0.0,461.0
1883,110,2022-04-25,Europe,Debit Card,Standard,1,16.12,5.99,22.11
1884,1151,2022-08-23,Europe,Apple Pay,Standard,2,237.24,5.99,243.23
1885,1886,2022-05-29,Middle East,Debit Card,Express,4,337.59,0.0,337.59
1886,1362,2024-09-10,North America,Debit Card,Standard,6,2985.95,0.0,2985.95
1887,1819,2023-08-09,Asia,PayPal,Standard,2,126.66,5.99,132.65
1888,538,2022-10-25,South America,Debit Card,Standard,2,1276.28,0.0,1276.28
1889,747,2022-06-12,South America,Debit Card,Same Day,2,449.96,0.0,449.96
1890,382,2024-05-01,North America,PayPal,Express,1,13.83,12.99,26.82
1891,1926,2024-04-16,Europe,Bank Transfer,Standard,2,54.12,5.99,60.11
1892,1391,2024-06-20,Africa,Apple Pay,Standard,1,98.79,5.99,104.78
1893,758,2024-08-11,Europe,UPI,Express,2,597.66,0.0,597.66
1894,550,2023-07-13,North America,UPI,Standard,3,148.86,5.99,154.85
1895,300,2022-10-19,Asia,Bank Transfer,Express,4,2690.2,0.0,2690.2
1896,1623,2024-12-05,Asia,Bank Transfer,Standard,4,56.12,5.99,62.11
1897,1812,2024-02-13,Europe,UPI,Standard,1,101.85,5.99,107.84
1898,1865,2022-03-10,Africa,Apple Pay,Standard,3,1615.21,0.0,1615.21
1899,1345,2022-05-12,Africa,Bank Transfer,Standard,6,2765.88,0.0,2765.88
1900,709,2024-02-04,Middle East,PayPal,Standard,3,129.84,5.99,135.83
1901,1484,2023-06-20,North America,Bank Transfer,Standard,2,509.0,0.0,509.0
1902,1776,2024-09-22,South America,Credit Card,Express,1,29.46,12.99,42.45
1903,172,2024-08-23,Asia,Credit Card,Express,1,541.99,0.0,541.99
1904,159,2024-02-16,Africa,Debit Card,Standard,2,104.97,5.99,110.96
1905,921,2022-04-15,Africa,Credit Card,Standard,5,508.95,0.0,508.95
1906,1655,2023-04-16,South America,Bank Transfer,Express,1,29.27,12.99,42.26
1907,57,2024-01-17,North America,Bank Transfer,Express,2,43.72,12.99,56.71
1908,1427,2023-04-17,North America,UPI,Express,3,1441.2,0.0,1441.2
1909,1420,2023-12-11,Africa,Apple Pay,Standard,4,578.76,0.0,578.76
1910,743,2022-08-20,Africa,Apple Pay,Standard,1,119.62,5.99,125.61
1911,856,2022-07-10,South America,Debit Card,Express,5,1080.15,0.0,1080.15
1912,426,2024-05-17,North America,UPI,Express,3,86.27,12.99,99.26
1913,1096,2024-12-21,Asia,UPI,Standard,2,319.07,0.0,319.07
1914,36,2024-11-23,South America,PayPal,Standard,1,271.78,0.0,271.78
1915,543,2024-10-27,Europe,PayPal,Standard,3,226.63,5.99,232.62
1916,1296,2023-03-05,Europe,PayPal,Standard,2,200.21,5.99,206.2
1917,470,2022-04-27,North America,Bank Transfer,Express,5,211.45,12.99,224.44
1918,1835,2024-11-13,Europe,Apple Pay,Standard,6,1376.63,0.0,1376.63
1919,1175,2024-12-25,Middle East,Credit Card,Standard,5,1783.53,0.0,1783.53
1920,1700,2023-08-31,Asia,Debit Card,Standard,11,860.62,0.0,860.62
1921,1435,2024-08-21,Europe,PayPal,Same Day,3,870.97,0.0,870.97
1922,234,2024-09-13,North America,PayPal,Express,4,1233.74,0.0,1233.74
1923,366,2023-12-06,Asia,Bank Transfer,Express,5,322.42,0.0,322.42
1924,511,2024-08-21,Middle East,PayPal,Standard,4,934.48,0.0,934.48
1925,1736,2023-07-23,Europe,Bank Transfer,Standard,5,319.46,0.0,319.46
1926,1604,2023-01-08,South America,PayPal,Express,6,1429.87,0.0,1429.87
1927,1886,2022-11-10,Middle East,Bank Transfer,Express,1,33.53,12.99,46.52
1928,695,2024-04-13,Africa,Credit Card,Standard,6,1264.56,0.0,1264.56
1929,1692,2023-10-10,Asia,Credit Card,Same Day,2,74.92,21.99,96.91
1930,1745,2023-05-10,Middle East,Debit Card,Standard,3,204.69,5.99,210.68
1931,100,2024-05-06,Europe,Credit Card,Standard,3,365.31,0.0,365.31
1932,68,2024-09-26,Europe,Credit Card,Standard,4,365.89,0.0,365.89
1933,1458,2024-06-05,Europe,PayPal,Standard,1,225.03,5.99,231.02
1934,365,2023-11-25,Africa,Debit Card,Standard,4,452.13,0.0,452.13
1935,1617,2022-12-26,South America,Debit Card,Standard,8,1745.95,0.0,1745.95
1936,1721,2022-07-06,South America,Debit Card,Express,4,150.4,12.99,163.39
1937,1929,2024-02-21,Africa,PayPal,Standard,4,143.56,5.99,149.55
1938,333,2022-10-06,Europe,Bank Transfer,Standard,3,234.33,5.99,240.32
1939,1233,2022-11-03,Europe,UPI,Standard,3,1788.75,0.0,1788.75
1940,583,2024-04-12,Africa,Bank Transfer,Standard,1,66.4,5.99,72.39
1941,17,2024-09-10,Europe,UPI,Standard,1,676.78,0.0,676.78
1942,377,2022-03-16,South America,PayPal,Standard,1,280.43,0.0,280.43
1943,1805,2022-05-05,Middle East,UPI,Same Day,2,527.44,0.0,527.44
1944,254,2024-07-06,Africa,Credit Card,Express,3,195.66,12.99,208.65
1945,1703,2023-11-10,Africa,PayPal,Standard,5,780.63,0.0,780.63
1946,120,2024-05-01,Africa,Bank Transfer,Standard,2,648.08,0.0,648.08
1947,1824,2023-12-05,Middle East,Credit Card,Standard,1,98.44,5.99,104.43
1948,902,2024-06-02,Middle East,Debit Card,Standard,1,643.1,0.0,643.1
1949,195,2023-08-04,Asia,PayPal,Standard,4,314.68,0.0,314.68
1950,885,2024-05-16,North America,Debit Card,Express,8,1999.72,0.0,1999.72
1951,44,2024-09-26,South America,Apple Pay,Standard,2,390.82,0.0,390.82
1952,1831,2022-08-29,Middle East,Bank Transfer,Standard,3,1469.19,0.0,1469.19
1953,191,2024-05-18,North America,Credit Card,Standard,3,775.62,0.0,775.62
1954,341,2022-08-28,South America,Debit Card,Standard,3,667.83,0.0,667.83
1955,469,2024-07-27,North America,Apple Pay,Standard,6,532.19,0.0,532.19
1956,1786,2024-06-02,Africa,PayPal,Standard,2,137.6,5.99,143.59
1957,404,2023-11-29,North America,Bank Transfer,Standard,3,70.71,5.99,76.7
1958,389,2024-06-26,Europe,Bank Transfer,Standard,4,121.0,5.99,126.99
1959,386,2022-11-25,North America,Debit Card,Express,8,594.0,0.0,594.0
1960,1931,2022-06-02,Europe,PayPal,Standard,2,184.78,5.99,190.77
1961,648,2023-09-06,South America,PayPal,Express,1,685.98,0.0,685.98
1962,1188,2022-10-05,Middle East,UPI,Standard,4,860.06,0.0,860.06
1963,1952,2023-01-22,Middle East,,Express,3,142.55,12.99,155.54
1964,409,2022-01-20,Middle East,Debit Card,Express,4,600.76,0.0,600.76
1965,37,2022-03-21,Europe,Apple Pay,Standard,2,61.5,5.99,67.49
1966,556,2022-02-25,North America,UPI,Standard,2,356.34,0.0,356.34
1967,166,2024-04-12,Europe,Bank Transfer,Standard,8,583.21,0.0,583.21
1968,250,2024-08-26,Asia,Debit Card,Standard,4,540.36,0.0,540.36
1969,287,2023-05-05,Europe,Debit Card,Standard,1,18.36,5.99,24.35
1970,1977,2023-02-22,Europe,Debit Card,Standard,2,300.54,0.0,300.54
1971,1952,2022-11-30,Middle East,Bank Transfer,Standard,2,124.36,5.99,130.35
1972,1372,2024-04-24,Asia,PayPal,Standard,3,1442.88,0.0,1442.88
1973,700,2024-11-16,Asia,Apple Pay,Standard,1,73.79,5.99,79.78
1974,229,2022-07-12,Asia,Debit Card,Standard,4,1877.48,0.0,1877.48
1975,469,2022-05-22,North America ,Credit Card,Express,1,57.85,12.99,70.84
1976,1383,2022-08-24,North America,UPI,Express,3,495.15,0.0,495.15
1977,1532,2023-02-26,South America,Credit Card,Express,2,141.69,12.99,154.68
1978,1486,2022-06-06,Europe,Bank Transfer,Standard,1,221.44,5.99,227.43
1979,476,2024-07-18,Africa,Apple Pay,Standard,1,24.22,5.99,30.21
1980,1206,2023-03-04,North America,Credit Card,Standard,5,2442.91,0.0,2442.91
1981,715,2022-03-05,Middle East,Bank Transfer,Same Day,2,161.42,21.99,183.41
1982,558,2024-04-04,Asia,UPI,Express,1,24.99,12.99,37.98
1983,1147,2023-03-23,Africa,Credit Card,Express,3,70.44,12.99,83.43
1984,1174,2022-02-24,South America,Credit Card,Standard,2,118.26,5.99,124.25
1985,1736,2023-03-19,Europe,Credit Card,Standard,5,757.16,0.0,757.16
1986,1917,2022-12-17,Asia,PayPal,Standard,7,2433.24,0.0,2433.24
1987,305,2024-02-05,North America,PayPal,Standard,3,262.95,0.0,262.95
1988,1289,2022-02-19,Asia,PayPal,Same Day,3,1124.49,0.0,1124.49
1989,48,2024-09-28,South America,Bank Transfer,Standard,3,332.15,0.0,332.15
1990,1520,2024-04-26,South America,PayPal,Standard,1,18.63,5.99,24.62
1991,1219,2024-03-15,South America,Credit Card,Standard,1,57.57,5.99,63.56
1992,1629,2022-12-12,Middle East,UPI,Standard,1,128.32,5.99,134.31
1993,293,2024-11-16,Middle East,Apple Pay,Standard,5,1592.37,0.0,1592.37
1994,1228,2022-05-21,Middle East,Bank Transfer,Standard,1,20.06,5.99,26.05
1995,1512,2024-02-08,Middle East,Bank Transfer,Standard,4,268.61,0.0,268.61
1996,1237,2024-02-16,Europe,PayPal,Same Day,2,208.5,21.99,230.49
1997,1462,2023-04-20,Asia,Credit Card,Standard,6,2286.21,0.0,2286.21
1998,38,2022-06-26,South America,UPI,Standard,2,163.23,5.99,169.22
1999,815,2022-09-15,Asia,Apple Pay,Express,3,336.79,0.0,336.79
2000,541,2023-10-28,North America,Apple Pay,Express,2,269.66,0.0,269.66
